"district","hour","cs1","cs2","cs3","cs4","cs5"
"009","12pm",0,0,0,0,0
"010","12pm",0,0,0,0,0
"011","12pm",0,0,0,0,0
"012","12pm",0,0,0,0,0
"013","12pm",0,0,0,0,0
"014","12pm",0,0,0,0,0
"015","12pm",0,0,0,0,0
"016","12pm",0,0,0,0,0
"019","12pm",0,0,0,0,0
"020","12pm",0,0,0,0,0
"021","12pm",0,0,0,0,0
"022","12pm",0,0,0,0,0
"023","12pm",0,0,0,0,0
"024","12pm",0,0,0,0,0
"025","12pm",0,0,0,0,0
"026","12pm",0,0,0,0,0
"027","12pm",0,0,0,0,0
"028","12pm",0,0,0,0,0
"029","12pm",0,0,0,0,0
"030","12pm",0,0,0,0,0
"031","12pm",0,0,0,0,0
"033","12pm",0,0,0,0,0
"034","12pm",0,0,0,0,0
"035","12pm",0,0,0,0,0
"036","12pm",0,0,0,0,0
"037","12pm",0,0,0,0,0
"038","12pm",0,0,0,0,0
"039","12pm",0,0,0,0,0
"040","12pm",0,0,0,0,0
"041","12pm",0,0,0,0,0
"042","12pm",0,0,0,0,0
"043","12pm",0,0,0,0,0
"044","12pm",0,0,0,0,0
"046","12pm",0,0,0,0,0
"047","12pm",0,0,0,0,0
"049","12pm",0,0,0,0,0
"050","12pm",0,0,0,0,0
"052","12pm",0,0,0,0,0
"054","12pm",0,0,0,0,0
"055","12pm",0,0,0,0,0
"056","12pm",0,0,0,0,0
"057","12pm",0,0,0,0,0
"058","12pm",0,0,0,0,0
"059","12pm",0,0,0,0,0
"060","12pm",0,0,0,0,0
"061","12pm",0,0,0,0,0
"062","12pm",0,0,0,0,0
"063","12pm",0,0,0,0,0
"064","12pm",0,0,0,0,0
"065","12pm",0,0,0,0,0
"066","12pm",0,0,0,0,0
"067","12pm",0,0,0,0,0
"068","12pm",0,0,0,0,0
"069","12pm",0,0,0,0,0
"070","12pm",0,0,0,0,0
"071","12pm",0,0,0,0,0
"072","12pm",0,0,0,0,0
"073","12pm",0,0,0,0,0
"074","12pm",0,0,0,0,0
"075","12pm",0,0,0,0,0
"076","12pm",0,0,0,0,0
"077","12pm",0,0,0,0,0
"078","12pm",0,0,0,0,0
"079","12pm",0,0,0,0,0
"080","12pm",0,0,0,0,0
"081","12pm",0,0,0,0,0
"082","12pm",0,0,0,0,0
"083","12pm",0,0,0,0,0
"001","1am",0,0,0,0,0
"002","1am",0,0,0,0,0
"003","1am",0,0,0,0,0
"004","1am",0,0,0,0,0
"005","1am",0,0,0,0,0
"006","1am",0,0,0,0,0
"007","1am",0,0,0,0,0
"008","1am",0,0,0,0,0
"009","1am",0,0,0,0,0
"010","1am",0,0,0,0,0
"011","1am",0,0,0,0,0
"012","1am",0,0,0,0,0
"013","1am",0,0,0,0,0
"014","1am",0,0,0,0,0
"015","1am",0,0,0,0,0
"016","1am",0,0,0,0,0
"019","1am",0,0,0,0,0
"020","1am",0,0,0,0,0
"021","1am",0,0,0,0,0
"022","1am",0,0,0,0,0
"023","1am",0,0,0,0,0
"024","1am",0,0,0,0,0
"025","1am",0,0,0,0,0
"026","1am",0,0,0,0,0
"027","1am",0,0,0,0,0
"028","1am",0,0,0,0,0
"029","1am",0,0,0,0,0
"030","1am",0,0,0,0,0
"031","1am",0,0,0,0,0
"033","1am",0,0,0,0,0
"034","1am",0,0,0,0,0
"035","1am",0,0,0,0,0
"036","1am",0,0,0,0,0
"037","1am",0,0,0,0,0
"038","1am",0,0,0,0,0
"039","1am",0,0,0,0,0
"040","1am",0,0,0,0,0
"041","1am",0,0,0,0,0
"042","1am",0,0,0,0,0
"043","1am",0,0,0,0,0
"044","1am",0,0,0,0,0
"046","1am",0,0,0,0,0
"047","1am",0,0,0,0,0
"049","1am",0,0,0,0,0
"050","1am",0,0,0,0,0
"052","1am",0,0,0,0,0
"054","1am",0,0,0,0,0
"055","1am",0,0,0,0,0
"056","1am",0,0,0,0,0
"057","1am",0,0,0,0,0
"058","1am",0,0,0,0,0
"059","1am",0,0,0,0,0
"060","1am",0,0,0,0,0
"061","1am",0,0,0,0,0
"062","1am",0,0,0,0,0
"063","1am",0,0,0,0,0
"064","1am",0,0,0,0,0
"065","1am",0,0,0,0,0
"066","1am",0,0,0,0,0
"067","1am",0,0,0,0,0
"068","1am",0,0,0,0,0
"069","1am",0,0,0,0,0
"070","1am",0,0,0,0,0
"071","1am",0,0,0,0,0
"072","1am",0,0,0,0,0
"073","1am",0,0,0,0,0
"074","1am",0,0,0,0,0
"075","1am",0,0,0,0,0
"076","1am",0,0,0,0,0
"077","1am",0,0,0,0,0
"078","1am",0,0,0,0,0
"079","1am",0,0,0,0,0
"080","1am",0,0,0,0,0
"081","1am",0,0,0,0,0
"082","1am",0,0,0,0,0
"083","1am",0,0,0,0,0
"001","2am",0,0,0,0,0
"002","2am",0,0,0,0,0
"003","2am",0,0,0,0,0
"004","2am",0,0,0,0,0
"005","2am",0,0,0,0,0
"006","2am",0,0,0,0,0
"007","2am",0,0,0,0,0
"008","2am",0,0,0,0,0
"009","2am",0,0,0,0,0
"010","2am",0,0,0,0,0
"011","2am",0,0,0,0,0
"012","2am",0,0,0,0,0
"013","2am",0,0,0,0,0
"014","2am",0,0,0,0,0
"015","2am",0,0,0,0,0
"016","2am",0,0,0,0,0
"019","2am",0,0,0,0,0
"020","2am",0,0,0,0,0
"021","2am",0,0,0,0,0
"022","2am",0,0,0,0,0
"023","2am",0,0,0,0,0
"024","2am",0,0,0,0,0
"025","2am",0,0,0,0,0
"026","2am",0,0,0,0,0
"027","2am",0,0,0,0,0
"028","2am",0,0,0,0,0
"029","2am",0,0,0,0,0
"030","2am",0,0,0,0,0
"031","2am",0,0,0,0,0
"033","2am",0,0,0,0,0
"034","2am",0,0,0,0,0
"035","2am",0,0,0,0,0
"036","2am",0,0,0,0,0
"037","2am",0,0,0,0,0
"038","2am",0,0,0,0,0
"039","2am",0,0,0,0,0
"040","2am",0,0,0,0,0
"041","2am",0,0,0,0,0
"042","2am",0,0,0,0,0
"043","2am",0,0,0,0,0
"044","2am",0,0,0,0,0
"046","2am",0,0,0,0,0
"047","2am",0,0,0,0,0
"049","2am",0,0,0,0,0
"050","2am",0,0,0,0,0
"052","2am",0,0,0,0,0
"054","2am",0,0,0,0,0
"055","2am",0,0,0,0,0
"056","2am",0,0,0,0,0
"057","2am",0,0,0,0,0
"058","2am",0,0,0,0,0
"059","2am",0,0,0,0,0
"060","2am",0,0,0,0,0
"061","2am",0,0,0,0,0
"062","2am",0,0,0,0,0
"063","2am",0,0,0,0,0
"064","2am",0,0,0,0,0
"065","2am",0,0,0,0,0
"066","2am",0,0,0,0,0
"067","2am",0,0,0,0,0
"068","2am",0,0,0,0,0
"069","2am",0,0,0,0,0
"070","2am",0,0,0,0,0
"071","2am",0,0,0,0,0
"072","2am",0,0,0,0,0
"073","2am",0,0,0,0,0
"074","2am",0,0,0,0,0
"075","2am",0,0,0,0,0
"076","2am",0,0,0,0,0
"077","2am",0,0,0,0,0
"078","2am",0,0,0,0,0
"079","2am",0,0,0,0,0
"080","2am",0,0,0,0,0
"081","2am",0,0,0,0,0
"082","2am",0,0,0,0,0
"083","2am",0,0,0,0,0
"001","3am",0,0,0,0,0
"002","3am",0,0,0,0,0
"003","3am",0,0,0,0,0
"004","3am",0,0,0,0,0
"005","3am",0,0,0,0,0
"006","3am",0,0,0,0,0
"007","3am",0,0,0,0,0
"008","3am",0,0,0,0,0
"009","3am",0,0,0,0,0
"010","3am",0,0,0,0,0
"011","3am",0,0,0,0,0
"012","3am",0,0,0,0,0
"013","3am",0,0,0,0,0
"014","3am",0,0,0,0,0
"015","3am",0,0,0,0,0
"016","3am",0,0,0,0,0
"019","3am",0,0,0,0,0
"020","3am",0,0,0,0,0
"021","3am",0,0,0,0,0
"022","3am",0,0,0,0,0
"023","3am",0,0,0,0,0
"024","3am",0,0,0,0,0
"025","3am",0,0,0,0,0
"026","3am",0,0,0,0,0
"027","3am",0,0,0,0,0
"028","3am",0,0,0,0,0
"029","3am",0,0,0,0,0
"030","3am",0,0,0,0,0
"031","3am",0,0,0,0,0
"033","3am",0,0,0,0,0
"034","3am",0,0,0,0,0
"035","3am",0,0,0,0,0
"036","3am",0,0,0,0,0
"037","3am",0,0,0,0,0
"038","3am",0,0,0,0,0
"039","3am",0,0,0,0,0
"040","3am",0,0,0,0,0
"041","3am",0,0,0,0,0
"042","3am",0,0,0,0,0
"043","3am",0,0,0,0,0
"044","3am",0,0,0,0,0
"046","3am",0,0,0,0,0
"047","3am",0,0,0,0,0
"049","3am",0,0,0,0,0
"050","3am",0,0,0,0,0
"052","3am",0,0,0,0,0
"054","3am",0,0,0,0,0
"055","3am",0,0,0,0,0
"056","3am",0,0,0,0,0
"057","3am",0,0,0,0,0
"058","3am",0,0,0,0,0
"059","3am",0,0,0,0,0
"060","3am",0,0,0,0,0
"061","3am",0,0,0,0,0
"062","3am",0,0,0,0,0
"063","3am",0,0,0,0,0
"064","3am",0,0,0,0,0
"065","3am",0,0,0,0,0
"066","3am",0,0,0,0,0
"067","3am",0,0,0,0,0
"068","3am",0,0,0,0,0
"069","3am",0,0,0,0,0
"070","3am",0,0,0,0,0
"071","3am",0,0,0,0,0
"072","3am",0,0,0,0,0
"073","3am",0,0,0,0,0
"074","3am",0,0,0,0,0
"075","3am",0,0,0,0,0
"076","3am",0,0,0,0,0
"077","3am",0,0,0,0,0
"078","3am",0,0,0,0,0
"079","3am",0,0,0,0,0
"080","3am",0,0,0,0,0
"081","3am",0,0,0,0,0
"082","3am",0,0,0,0,0
"083","3am",0,0,0,0,0
